sample,timestamp,ecg[bpm],spo2,p1[mmHg],resp
563,1776876015723,527.0,447.0,2.58
564,1776876015734,522.0,442.0,2.58
565,1776876015745,518.0,432.0,2.58
566,1776876015756,521.0,443.0,2.58
567,1776876015767,527.0,443.0,2.58
568,1776876015778,528.0,441.0,2.58
569,1776876015789,531.0,438.0,2.58
570,1776876015800,535.0,436.0,2.58
571,1776876015811,535.0,411.0,2.58
572,1776876015821,538.0,427.0,2.58
573,1776876015833,542.0,431.0,2.58
574,1776876015844,542.0,412.0,2.58
575,1776876015854,541.0,426.0,2.58
576,1776876015865,541.0,422.0,2.58
577,1776876015876,544.0,435.0,2.58
578,1776876015887,544.0,417.0,2.58
579,1776876015898,541.0,430.0,2.58
580,1776876015909,547.0,475.0,2.58
581,1776876015920,545.0,523.0,2.58
582,1776876015931,543.0,624.0,2.58
583,1776876015942,543.0,681.0,2.58
584,1776876015953,544.0,695.0,2.58
585,1776876015964,545.0,737.0,2.58
586,1776876015976,544.0,755.0,2.58
587,1776876015986,542.0,758.0,2.58
588,1776876015997,547.0,747.0,2.58
589,1776876016008,542.0,730.0,2.58
590,1776876016019,543.0,711.0,2.58
591,1776876016030,544.0,686.0,2.58
592,1776876016041,546.0,671.0,2.58
593,1776876016052,544.0,661.0,2.58
594,1776876016063,544.0,644.0,2.58
595,1776876016074,547.0,634.0,2.58
596,1776876016085,545.0,627.0,2.58
597,1776876016096,543.0,613.0,2.58
598,1776876016107,542.0,611.0,2.58
599,1776876016118,540.0,610.0,2.58
600,1776876016129,543.0,570.0,2.58
601,1776876016140,543.0,581.0,2.58
602,1776876016151,542.0,569.0,2.58
603,1776876016162,542.0,551.0,2.58
604,1776876016173,542.0,541.0,2.58
605,1776876016184,541.0,533.0,2.58
606,1776876016195,547.0,526.0,2.58
607,1776876016206,546.0,529.0,2.58
608,1776876016217,545.0,528.0,2.58
609,1776876016228,543.0,522.0,2.58
610,1776876016239,544.0,526.0,2.58
611,1776876016250,541.0,526.0,2.58
612,1776876016261,544.0,509.0,2.58
613,1776876016272,544.0,518.0,2.58
614,1776876016283,543.0,515.0,2.58
615,1776876016294,543.0,508.0,2.58
616,1776876016305,539.0,499.0,2.58
617,1776876016316,546.0,465.0,2.58
618,1776876016327,544.0,479.0,2.58
619,1776876016338,545.0,474.0,2.58
620,1776876016349,545.0,449.0,2.58
621,1776876016360,544.0,464.0,2.58
622,1776876016371,569.0,463.0,2.58
623,1776876016383,594.0,437.0,2.58
624,1776876016393,567.0,452.0,2.58
625,1776876016404,393.0,446.0,2.58
